YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAYED,DEP_HOUR,SEASON,IS_WEEKEND,IS_PEAK_DELAY_HOUR,WEATHER_IMPACT
2015,10,10,6,OO,5470,N498CA,14698,14771,1344,1705.0,201.0,14.0,1719.0,55.0,51.0,32.0,190,1751.0,5.0,1439,1756.0,197.0,0,0,,0.0,0.0,0.0,197.0,0.0,1,13,Fall,1,0,0
2015,12,11,5,AA,1827,N837AW,DTW,CLT,1150,1144.0,-6.0,9.0,1153.0,114.0,106.0,73.0,500,1306.0,24.0,1344,1330.0,-14.0,0,0,,,,,,0.0,0,11,Winter,0,0,0
2015,1,17,6,DL,1451,N373DA,MSP,LAS,1530,1529.0,-1.0,8.0,1537.0,207.0,182.0,163.0,1299,1620.0,11.0,1657,1631.0,-26.0,0,0,,,,,,0.0,0,15,Winter,1,0,0
2015,11,29,7,UA,1049,N78506,EWR,DEN,2158,2240.0,42.0,17.0,2257.0,271.0,263.0,235.0,1605,52.0,11.0,29,103.0,34.0,0,0,,0.0,0.0,34.0,0.0,0.0,1,21,Fall,1,0,0
2015,3,31,2,MQ,3059,N636MQ,ORD,SGF,2015,2012.0,-3.0,17.0,2029.0,103.0,91.0,66.0,438,2135.0,8.0,2158,2143.0,-15.0,0,0,,,,,,0.0,0,20,Spring,0,1,0
2015,4,7,2,AA,1077,N3HSAA,DFW,BOS,1335,1338.0,3.0,11.0,1349.0,222.0,216.0,199.0,1562,1808.0,6.0,1817,1814.0,-3.0,0,0,,,,,,0.0,0,13,Spring,0,0,0
2015,6,8,1,UA,469,N498UA,MSP,DEN,1656,1728.0,32.0,12.0,1740.0,134.0,107.0,90.0,680,1810.0,5.0,1810,1815.0,5.0,0,0,,,,,,0.0,0,16,Summer,0,1,0
2015,4,2,4,MQ,3042,N604MQ,SGF,ORD,759,756.0,-3.0,75.0,911.0,101.0,168.0,79.0,438,1030.0,14.0,940,1044.0,64.0,0,0,,64.0,0.0,0.0,0.0,0.0,1,7,Spring,0,0,0
2015,6,11,4,DL,2134,N943DN,PHX,MSP,1325,1317.0,-8.0,18.0,1335.0,185.0,196.0,176.0,1276,1831.0,2.0,1830,1833.0,3.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,1,15,4,UA,616,N443UA,ORD,DCA,1401,1355.0,-6.0,21.0,1416.0,113.0,105.0,82.0,612,1638.0,2.0,1654,1640.0,-14.0,0,0,,,,,,0.0,0,14,Winter,0,0,0
2015,8,25,2,WN,2972,N430WN,PWM,BWI,1755,1755.0,0.0,8.0,1803.0,95.0,90.0,79.0,452,1922.0,3.0,1930,1925.0,-5.0,0,0,,,,,,0.0,0,17,Summer,0,1,0
2015,10,1,4,EV,4444,N21129,13930,12339,1737,1735.0,-2.0,13.0,1748.0,63.0,52.0,32.0,177,1920.0,7.0,1940,1927.0,-13.0,0,0,,,,,,0.0,0,17,Fall,0,1,0
2015,12,28,1,WN,64,N641SW,FLL,RDU,1610,1711.0,61.0,16.0,1727.0,125.0,123.0,103.0,680,1910.0,4.0,1815,1914.0,59.0,0,0,,0.0,0.0,9.0,50.0,0.0,1,16,Winter,0,1,0
2015,3,4,3,US,461,N583UW,ATL,CLT,700,655.0,-5.0,19.0,714.0,73.0,75.0,48.0,226,802.0,8.0,813,810.0,-3.0,0,0,,,,,,0.0,0,7,Spring,0,0,0
2015,8,1,6,DL,1921,N3773D,DTW,PHX,840,839.0,-1.0,19.0,858.0,244.0,243.0,221.0,1671,939.0,3.0,944,942.0,-2.0,0,0,,,,,,0.0,0,8,Summer,1,0,0
2015,9,3,4,WN,3071,N8652B,DEN,BNA,955,954.0,-1.0,19.0,1013.0,150.0,149.0,125.0,1014,1318.0,5.0,1325,1323.0,-2.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,6,6,6,MQ,3073,N8EGMQ,MDT,ORD,802,757.0,-5.0,10.0,807.0,123.0,114.0,94.0,594,841.0,10.0,905,851.0,-14.0,0,0,,,,,,0.0,0,8,Summer,1,0,0
2015,6,10,3,DL,2108,N911DA,MSP,DEN,1130,1205.0,35.0,9.0,1214.0,126.0,108.0,92.0,680,1246.0,7.0,1236,1253.0,17.0,0,0,,0.0,0.0,1.0,16.0,0.0,1,11,Summer,0,0,0
2015,9,18,5,AA,1811,N155UW,PHL,TPA,740,737.0,-3.0,18.0,755.0,160.0,150.0,128.0,920,1003.0,4.0,1020,1007.0,-13.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,4,6,1,MQ,3642,N637MQ,DFW,CVG,1830,1859.0,29.0,13.0,1912.0,143.0,122.0,105.0,812,2157.0,4.0,2153,2201.0,8.0,0,0,,,,,,0.0,0,18,Spring,0,1,0
2015,7,18,6,DL,2393,N3755D,MSP,FCA,2158,2152.0,-6.0,9.0,2201.0,165.0,164.0,145.0,1026,2326.0,10.0,2343,2336.0,-7.0,0,0,,,,,,0.0,0,21,Summer,1,0,0
2015,5,26,2,WN,1051,N426WN,SNA,OAK,1720,1746.0,26.0,9.0,1755.0,80.0,76.0,61.0,371,1856.0,6.0,1840,1902.0,22.0,0,0,,0.0,0.0,0.0,22.0,0.0,1,17,Spring,0,1,0
2015,10,10,6,WN,3804,N475WN,11292,12889,1220,1218.0,-2.0,8.0,1226.0,115.0,96.0,82.0,628,1248.0,6.0,1315,1254.0,-21.0,0,0,,,,,,0.0,0,12,Fall,1,0,0
2015,7,19,7,AA,2083,N808AW,STL,PHX,2045,2039.0,-6.0,31.0,2110.0,193.0,200.0,160.0,1262,2150.0,9.0,2158,2159.0,1.0,0,0,,,,,,0.0,0,20,Summer,1,1,0
2015,7,24,5,WN,123,N552WN,OMA,LAS,1030,1030.0,0.0,10.0,1040.0,170.0,167.0,151.0,1099,1111.0,6.0,1120,1117.0,-3.0,0,0,,,,,,0.0,0,10,Summer,0,0,0
2015,6,26,5,AA,2201,N484AA,ORD,STL,2200,2159.0,-1.0,37.0,2236.0,74.0,84.0,44.0,258,2320.0,3.0,2314,2323.0,9.0,0,0,,,,,,0.0,0,22,Summer,0,0,0
2015,8,15,6,DL,2018,N942DL,MCO,ATL,1120,1118.0,-2.0,10.0,1128.0,104.0,77.0,61.0,404,1229.0,6.0,1304,1235.0,-29.0,0,0,,,,,,0.0,0,11,Summer,1,0,0
2015,6,14,7,WN,1695,N403WN,PHX,LAS,1500,1514.0,14.0,76.0,1630.0,60.0,130.0,45.0,255,1715.0,9.0,1600,1724.0,84.0,0,0,,70.0,0.0,1.0,13.0,0.0,1,15,Summer,1,0,0
2015,11,18,3,AA,2091,N587UW,CLT,DFW,700,658.0,-2.0,19.0,717.0,175.0,172.0,139.0,936,836.0,14.0,855,850.0,-5.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,6,23,2,WN,3740,N520SW,LBB,DAL,1330,1324.0,-6.0,7.0,1331.0,65.0,64.0,53.0,293,1424.0,4.0,1435,1428.0,-7.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,12,21,1,AA,650,N587UW,LAX,PHL,2220,2303.0,43.0,23.0,2326.0,303.0,293.0,267.0,2402,653.0,3.0,623,656.0,33.0,0,0,,0.0,0.0,33.0,0.0,0.0,1,22,Winter,0,0,0
2015,8,24,1,DL,1137,N6706Q,RDU,ATL,820,815.0,-5.0,27.0,842.0,90.0,85.0,53.0,356,935.0,5.0,950,940.0,-10.0,0,0,,,,,,0.0,0,8,Summer,0,0,0
2015,10,28,3,UA,322,N76516,14908,14771,815,826.0,11.0,9.0,835.0,93.0,83.0,68.0,372,943.0,6.0,948,949.0,1.0,0,0,,,,,,0.0,0,8,Fall,0,0,0
2015,9,5,6,MQ,3476,N939MQ,ORD,TVC,835,835.0,0.0,13.0,848.0,69.0,58.0,42.0,224,1030.0,3.0,1044,1033.0,-11.0,0,0,,,,,,0.0,0,8,Fall,1,0,0
2015,6,26,5,WN,1428,N7733B,JAX,BWI,1900,1912.0,12.0,12.0,1924.0,120.0,106.0,87.0,663,2051.0,7.0,2100,2058.0,-2.0,0,0,,,,,,0.0,0,19,Summer,0,1,0
2015,9,27,7,WN,1385,N444WN,BUR,PHX,1100,1058.0,-2.0,9.0,1107.0,80.0,72.0,56.0,369,1203.0,7.0,1220,1210.0,-10.0,0,0,,,,,,0.0,0,11,Fall,1,0,0
2015,2,25,3,WN,4838,N8313F,BWI,PIT,2205,2218.0,13.0,7.0,2225.0,60.0,48.0,37.0,210,2302.0,4.0,2305,2306.0,1.0,0,0,,,,,,0.0,0,22,Winter,0,0,0
2015,4,6,1,DL,2213,N923DN,MLB,ATL,1417,1419.0,2.0,15.0,1434.0,103.0,95.0,71.0,442,1545.0,9.0,1600,1554.0,-6.0,0,0,,,,,,0.0,0,14,Spring,0,0,0
2015,8,8,6,UA,1247,N68801,LAX,SFO,2015,2018.0,3.0,11.0,2029.0,88.0,69.0,51.0,337,2120.0,7.0,2143,2127.0,-16.0,0,0,,,,,,0.0,0,20,Summer,1,1,0
2015,3,20,5,WN,4461,N791SW,DEN,MDW,710,706.0,-4.0,8.0,714.0,145.0,121.0,107.0,895,1001.0,6.0,1035,1007.0,-28.0,0,0,,,,,,0.0,0,7,Spring,0,0,0
2015,1,22,4,WN,4970,N480WN,BNA,PIT,2055,2050.0,-5.0,10.0,2100.0,85.0,80.0,64.0,462,2304.0,6.0,2320,2310.0,-10.0,0,0,,,,,,0.0,0,20,Winter,0,1,0
2015,3,25,3,DL,835,N921AT,ATL,TYS,1236,1236.0,0.0,14.0,1250.0,51.0,51.0,31.0,152,1321.0,6.0,1327,1327.0,0.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,5,15,5,DL,1613,N364NW,ATL,IND,1215,1215.0,0.0,14.0,1229.0,92.0,85.0,66.0,432,1335.0,5.0,1347,1340.0,-7.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,11,4,3,AS,131,N613AS,PDX,ANC,930,923.0,-7.0,16.0,939.0,240.0,250.0,230.0,1542,1229.0,4.0,1230,1233.0,3.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,12,3,4,VX,469,N622VA,LAS,LAX,645,636.0,-9.0,14.0,650.0,70.0,65.0,43.0,236,733.0,8.0,755,741.0,-14.0,0,0,,,,,,0.0,0,6,Winter,0,0,0
2015,3,14,6,B6,234,N179JB,JFK,BTV,2236,10.0,94.0,17.0,27.0,76.0,80.0,60.0,266,127.0,3.0,2352,130.0,98.0,0,0,,4.0,0.0,20.0,74.0,0.0,1,22,Spring,1,0,0
2015,7,11,6,B6,525,N779JB,JFK,TPA,642,639.0,-3.0,22.0,701.0,170.0,158.0,133.0,1005,914.0,3.0,932,917.0,-15.0,0,0,,,,,,0.0,0,6,Summer,1,0,0
2015,1,20,2,WN,268,N362SW,SMF,LAS,950,950.0,0.0,11.0,1001.0,80.0,78.0,60.0,397,1101.0,7.0,1110,1108.0,-2.0,0,0,,,,,,0.0,0,9,Winter,0,0,0
2015,5,11,1,OO,5303,N943SW,ORD,MKE,830,827.0,-3.0,14.0,841.0,48.0,42.0,24.0,67,905.0,4.0,918,909.0,-9.0,0,0,,,,,,0.0,0,8,Spring,0,0,0
2015,3,14,6,MQ,3028,N684MQ,CLL,DFW,1134,1138.0,4.0,9.0,1147.0,56.0,52.0,34.0,164,1221.0,9.0,1230,1230.0,0.0,0,0,,,,,,0.0,0,11,Spring,1,0,0
2015,8,19,3,AS,94,N462AS,ANC,SEA,125,142.0,17.0,7.0,149.0,198.0,172.0,159.0,1448,528.0,6.0,543,534.0,-9.0,0,0,,,,,,0.0,0,1,Summer,0,0,0
2015,6,14,7,UA,1626,N66828,LAS,EWR,2305,2310.0,5.0,15.0,2325.0,286.0,276.0,253.0,2227,638.0,8.0,651,646.0,-5.0,0,0,,,,,,0.0,0,23,Summer,1,0,0
2015,6,10,3,DL,2238,N940DN,ATL,DCA,1320,1341.0,21.0,20.0,1401.0,106.0,113.0,88.0,547,1529.0,5.0,1506,1534.0,28.0,0,0,,7.0,0.0,8.0,13.0,0.0,1,13,Summer,0,0,0
2015,11,12,4,MQ,3638,N505MQ,XNA,ORD,1552,1550.0,-2.0,13.0,1603.0,112.0,106.0,78.0,522,1721.0,15.0,1744,1736.0,-8.0,0,0,,,,,,0.0,0,15,Fall,0,0,0
2015,9,19,6,DL,1082,N331NW,SLC,OAK,1110,1103.0,-7.0,12.0,1115.0,117.0,98.0,82.0,588,1137.0,4.0,1207,1141.0,-26.0,0,0,,,,,,0.0,0,11,Fall,1,0,0
2015,2,25,3,AS,619,N464AS,LAS,SEA,1050,1042.0,-8.0,12.0,1054.0,154.0,174.0,154.0,867,1328.0,8.0,1324,1336.0,12.0,0,0,,,,,,0.0,0,10,Winter,0,0,0
2015,9,6,7,DL,1250,N993DL,MCI,ATL,1400,1354.0,-6.0,11.0,1405.0,125.0,109.0,93.0,692,1638.0,5.0,1705,1643.0,-22.0,0,0,,,,,,0.0,0,14,Fall,1,0,0
2015,2,4,3,DL,1906,N964DL,HSV,ATL,530,529.0,-1.0,35.0,604.0,65.0,72.0,31.0,151,735.0,6.0,735,741.0,6.0,0,0,,,,,,0.0,0,5,Winter,0,0,0
2015,9,4,5,OO,5388,N941SW,PAH,ORD,1542,1536.0,-6.0,9.0,1545.0,94.0,87.0,64.0,342,1649.0,14.0,1716,1703.0,-13.0,0,0,,,,,,0.0,0,15,Fall,0,0,0
2015,6,16,2,WN,598,N799SW,DEN,OKC,2050,2056.0,6.0,44.0,2140.0,90.0,151.0,102.0,495,22.0,5.0,2320,27.0,67.0,0,0,,61.0,0.0,6.0,0.0,0.0,1,20,Summer,0,1,0
2015,8,5,3,MQ,3422,N826MQ,IND,ORD,1415,1408.0,-7.0,15.0,1423.0,70.0,68.0,40.0,177,1403.0,13.0,1425,1416.0,-9.0,0,0,,,,,,0.0,0,14,Summer,0,0,0
2015,10,22,4,AA,1971,N752US,11057,15096,2215,2215.0,0.0,9.0,2224.0,99.0,95.0,83.0,603,2347.0,3.0,2354,2350.0,-4.0,0,0,,,,,,0.0,0,22,Fall,0,0,0
2015,7,26,7,OO,4464,N807SK,SLC,BNA,1655,1752.0,57.0,14.0,1806.0,204.0,201.0,183.0,1404,2209.0,4.0,2119,2213.0,54.0,0,0,,0.0,0.0,33.0,21.0,0.0,1,16,Summer,1,1,0
2015,3,17,2,OO,6441,N939SW,SFO,BUR,2018,2008.0,-10.0,18.0,2026.0,69.0,75.0,53.0,326,2119.0,4.0,2127,2123.0,-4.0,0,0,,,,,,0.0,0,20,Spring,0,1,0
2015,1,16,5,US,2004,N809AW,MSP,PHL,1620,1616.0,-4.0,12.0,1628.0,148.0,145.0,128.0,980,1936.0,5.0,1948,1941.0,-7.0,0,0,,,,,,0.0,0,16,Winter,0,1,0
2015,7,20,1,DL,1502,N912DE,TPA,CVG,1312,1312.0,0.0,13.0,1325.0,124.0,123.0,105.0,773,1510.0,5.0,1516,1515.0,-1.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,5,17,7,EV,5240,N228PQ,ATL,OKC,817,814.0,-3.0,19.0,833.0,128.0,135.0,112.0,761,925.0,4.0,925,929.0,4.0,0,0,,,,,,0.0,0,8,Spring,1,0,0
2015,12,20,7,UA,540,N34222,DEN,SMF,1905,1904.0,-1.0,18.0,1922.0,159.0,153.0,130.0,909,2032.0,5.0,2044,2037.0,-7.0,0,0,,,,,,0.0,0,19,Winter,1,1,0
2015,8,6,4,WN,4037,N625SW,SAN,SFO,1900,1859.0,-1.0,7.0,1906.0,85.0,73.0,60.0,447,2006.0,6.0,2025,2012.0,-13.0,0,0,,,,,,0.0,0,19,Summer,0,1,0
2015,9,14,1,AA,1458,N3BDAA,EWR,DFW,500,531.0,31.0,15.0,546.0,232.0,204.0,182.0,1372,748.0,7.0,752,755.0,3.0,0,0,,,,,,0.0,0,5,Fall,0,0,0
2015,5,6,3,DL,1123,N668DN,ATL,SLC,1412,1406.0,-6.0,15.0,1421.0,248.0,225.0,206.0,1590,1547.0,4.0,1620,1551.0,-29.0,0,0,,,,,,0.0,0,14,Spring,0,0,0
2015,3,1,7,US,2144,N965UW,LGA,DCA,900,851.0,-9.0,12.0,903.0,83.0,84.0,68.0,214,1011.0,4.0,1023,1015.0,-8.0,0,0,,,,,,0.0,0,9,Spring,1,0,0
2015,3,17,2,MQ,3465,N818MQ,JFK,RDU,815,806.0,-9.0,17.0,823.0,103.0,91.0,72.0,427,935.0,2.0,958,937.0,-21.0,0,0,,,,,,0.0,0,8,Spring,0,0,0
2015,6,26,5,WN,3951,N448WN,SEA,MDW,910,913.0,3.0,12.0,925.0,235.0,225.0,208.0,1733,1453.0,5.0,1505,1458.0,-7.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,4,18,6,AS,138,N506AS,ANC,ORD,2315,2329.0,14.0,25.0,2354.0,375.0,368.0,328.0,2846,822.0,15.0,830,837.0,7.0,0,0,,,,,,0.0,0,23,Spring,1,0,0
2015,10,6,2,VX,770,N527VA,10423,11259,1515,1510.0,-5.0,9.0,1519.0,55.0,51.0,36.0,189,1555.0,6.0,1610,1601.0,-9.0,0,0,,,,,,0.0,0,15,Fall,0,0,0
2015,8,28,5,UA,1469,N67134,LAX,EWR,905,906.0,1.0,12.0,918.0,327.0,317.0,292.0,2454,1710.0,13.0,1732,1723.0,-9.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,11,7,6,DL,2452,N907DA,RIC,ATL,1218,1216.0,-2.0,14.0,1230.0,109.0,97.0,78.0,481,1348.0,5.0,1407,1353.0,-14.0,0,0,,,,,,0.0,0,12,Fall,1,0,0
2015,5,21,4,AA,30,N793AA,LAX,JFK,2325,2317.0,-8.0,22.0,2339.0,330.0,315.0,289.0,2475,728.0,4.0,755,732.0,-23.0,0,0,,,,,,0.0,0,23,Spring,0,0,0
2015,8,15,6,AS,343,N413AS,OAK,SEA,1300,1300.0,0.0,8.0,1308.0,109.0,101.0,87.0,672,1435.0,6.0,1449,1441.0,-8.0,0,0,,,,,,0.0,0,13,Summer,1,0,0
2015,3,16,1,F9,1098,N219FR,IAD,FLL,1600,1556.0,-4.0,15.0,1611.0,160.0,146.0,113.0,901,1804.0,18.0,1840,1822.0,-18.0,0,0,,,,,,0.0,0,16,Spring,0,1,0
2015,12,12,6,B6,115,N348JB,SYR,JFK,555,551.0,-4.0,18.0,609.0,67.0,73.0,51.0,209,700.0,4.0,702,704.0,2.0,0,0,,,,,,0.0,0,5,Winter,1,0,0
2015,5,2,6,EV,5104,N858AS,GSP,DTW,1249,1247.0,-2.0,20.0,1307.0,107.0,106.0,80.0,508,1427.0,6.0,1436,1433.0,-3.0,0,0,,,,,,0.0,0,12,Spring,1,0,0
2015,4,13,1,UA,415,N598UA,JFK,SFO,600,605.0,5.0,13.0,618.0,387.0,385.0,361.0,2586,919.0,11.0,927,930.0,3.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,7,25,6,WN,1855,N8302F,HOU,SAN,1730,1820.0,50.0,8.0,1828.0,185.0,171.0,159.0,1313,1907.0,4.0,1835,1911.0,36.0,0,0,,0.0,0.0,5.0,31.0,0.0,1,17,Summer,1,1,0
2015,5,4,1,MQ,3190,N633MQ,EVV,ORD,1400,1351.0,-9.0,10.0,1401.0,91.0,71.0,53.0,272,1454.0,8.0,1531,1502.0,-29.0,0,0,,,,,,0.0,0,14,Spring,0,0,0
2015,9,30,3,WN,416,N472WN,ATL,MCI,1400,1355.0,-5.0,25.0,1420.0,135.0,130.0,100.0,692,1500.0,5.0,1515,1505.0,-10.0,0,0,,,,,,0.0,0,14,Fall,0,0,0
2015,9,21,1,MQ,3485,N513MQ,DFW,HOU,2210,2210.0,0.0,23.0,2233.0,71.0,71.0,41.0,247,2314.0,7.0,2321,2321.0,0.0,0,0,,,,,,0.0,0,22,Fall,0,0,0
2015,5,23,6,AA,212,N5EDAA,OGG,LAX,1532,1524.0,-8.0,9.0,1533.0,316.0,302.0,277.0,2486,2310.0,16.0,2348,2326.0,-22.0,0,0,,,,,,0.0,0,15,Spring,1,0,0
2015,3,14,6,WN,3157,N427WN,BWI,BOS,1515,1515.0,0.0,13.0,1528.0,80.0,76.0,56.0,369,1624.0,7.0,1635,1631.0,-4.0,0,0,,,,,,0.0,0,15,Spring,1,0,0
2015,8,25,2,WN,5834,N919WN,FLL,BNA,900,859.0,-1.0,11.0,910.0,140.0,122.0,106.0,793,956.0,5.0,1020,1001.0,-19.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,8,9,7,AS,574,N760AS,PDX,LAX,2130,2143.0,13.0,24.0,2207.0,149.0,170.0,128.0,834,15.0,18.0,2359,33.0,34.0,0,0,,21.0,0.0,13.0,0.0,0.0,1,21,Summer,1,0,0
2015,8,3,1,OO,6311,N728SK,LAX,PSP,2235,2239.0,4.0,22.0,2301.0,52.0,54.0,26.0,110,2327.0,6.0,2327,2333.0,6.0,0,0,,,,,,0.0,0,22,Summer,0,0,0
2015,4,13,1,VX,352,N848VA,SFO,BOS,920,929.0,9.0,7.0,936.0,345.0,321.0,298.0,2704,1734.0,16.0,1805,1750.0,-15.0,0,0,,,,,,0.0,0,9,Spring,0,0,0
2015,11,30,1,UA,791,N801UA,CLT,ORD,700,708.0,8.0,15.0,723.0,130.0,119.0,92.0,599,755.0,12.0,810,807.0,-3.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,6,25,4,WN,4282,N420WN,MCO,IND,1705,1807.0,62.0,23.0,1830.0,140.0,143.0,116.0,829,2026.0,4.0,1925,2030.0,65.0,0,0,,3.0,0.0,0.0,9.0,53.0,1,17,Summer,0,1,1
2015,9,4,5,AA,395,N3DWAA,ORD,SJU,830,827.0,-3.0,10.0,837.0,293.0,274.0,257.0,2072,1354.0,7.0,1423,1401.0,-22.0,0,0,,,,,,0.0,0,8,Fall,0,0,0
2015,7,17,5,AA,586,N809AW,PIT,PHX,1735,1729.0,-6.0,13.0,1742.0,264.0,271.0,249.0,1814,1851.0,9.0,1859,1900.0,1.0,0,0,,,,,,0.0,0,17,Summer,0,1,0
2015,11,16,1,WN,1877,N7707C,BDL,TPA,1435,1433.0,-2.0,9.0,1442.0,195.0,169.0,155.0,1111,1717.0,5.0,1750,1722.0,-28.0,0,0,,,,,,0.0,0,14,Fall,0,0,0
2015,10,21,3,OO,6263,N928SW,11638,14771,905,855.0,-10.0,22.0,917.0,60.0,60.0,30.0,158,947.0,8.0,1005,955.0,-10.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,3,19,4,OO,4532,N641CA,MSP,GRB,1937,1945.0,8.0,25.0,2010.0,74.0,74.0,43.0,252,2053.0,6.0,2051,2059.0,8.0,0,0,,,,,,0.0,0,19,Spring,0,1,0
2015,3,29,7,US,1921,N714US,CLT,JAX,1950,1948.0,-2.0,12.0,2000.0,74.0,72.0,53.0,328,2053.0,7.0,2104,2100.0,-4.0,0,0,,,,,,0.0,0,19,Spring,1,1,0
2015,6,30,2,US,594,N836AW,PHX,IAH,1605,1651.0,46.0,19.0,1710.0,157.0,167.0,136.0,1009,2126.0,12.0,2042,2138.0,56.0,0,0,,56.0,0.0,0.0,0.0,0.0,1,16,Summer,0,1,0
2015,6,30,2,EV,5156,N849AS,ATL,AEX,2048,2045.0,-3.0,16.0,2101.0,98.0,93.0,75.0,500,2116.0,2.0,2126,2118.0,-8.0,0,0,,,,,,0.0,0,20,Summer,0,1,0
2015,8,19,3,AS,71,N796AS,SEA,JNU,1405,1505.0,60.0,25.0,1530.0,150.0,165.0,136.0,909,1646.0,4.0,1535,1650.0,75.0,0,0,,15.0,0.0,60.0,0.0,0.0,1,14,Summer,0,0,0
2015,11,23,1,AA,2002,N814AW,DCA,CLT,1200,1208.0,8.0,30.0,1238.0,87.0,99.0,63.0,331,1341.0,6.0,1327,1347.0,20.0,0,0,,12.0,0.0,8.0,0.0,0.0,1,12,Fall,0,0,0
2015,12,2,3,AA,70,N3JWAA,LAS,DFW,950,946.0,-4.0,16.0,1002.0,165.0,153.0,128.0,1055,1410.0,9.0,1435,1419.0,-16.0,0,0,,,,,,0.0,0,9,Winter,0,0,0
2015,8,28,5,B6,1081,N339JB,BOS,RIC,1034,1026.0,-8.0,17.0,1043.0,100.0,98.0,76.0,474,1159.0,5.0,1214,1204.0,-10.0,0,0,,,,,,0.0,0,10,Summer,0,0,0
2015,4,15,3,EV,4562,N16546,IAH,OMA,1308,1306.0,-2.0,15.0,1321.0,135.0,137.0,117.0,781,1518.0,5.0,1523,1523.0,0.0,0,0,,,,,,0.0,0,13,Spring,0,0,0
2015,6,20,6,DL,2309,N918DH,STL,ATL,928,921.0,-7.0,14.0,935.0,91.0,88.0,70.0,484,1145.0,4.0,1159,1149.0,-10.0,0,0,,,,,,0.0,0,9,Summer,1,0,0
2015,9,30,3,MQ,3429,N653MQ,CMI,ORD,729,907.0,98.0,9.0,916.0,69.0,55.0,36.0,135,952.0,10.0,838,1002.0,84.0,0,0,,0.0,0.0,84.0,0.0,0.0,1,7,Fall,0,0,0
2015,9,3,4,F9,705,N924FR,ATL,MSY,1910,1905.0,-5.0,17.0,1922.0,95.0,80.0,60.0,425,1922.0,3.0,1945,1925.0,-20.0,0,0,,,,,,0.0,0,19,Fall,0,1,0
2015,3,11,3,NK,940,N515NK,DFW,ORD,616,613.0,-3.0,12.0,625.0,139.0,139.0,98.0,802,803.0,29.0,835,832.0,-3.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,7,10,5,OO,4473,N629BR,MSP,GFK,912,907.0,-5.0,23.0,930.0,78.0,76.0,50.0,284,1020.0,3.0,1030,1023.0,-7.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,10,2,5,DL,869,N979DL,14730,10397,1930,1926.0,-4.0,16.0,1942.0,88.0,93.0,61.0,321,2043.0,16.0,2058,2059.0,1.0,0,0,,,,,,0.0,0,19,Fall,0,1,0
2015,1,5,1,DL,1577,N386DA,LAX,MSY,900,858.0,-2.0,23.0,921.0,226.0,223.0,196.0,1670,1437.0,4.0,1446,1441.0,-5.0,0,0,,,,,,0.0,0,9,Winter,0,0,0
2015,10,30,5,WN,2964,N230WN,13891,14831,610,608.0,-2.0,11.0,619.0,70.0,75.0,59.0,333,718.0,5.0,720,723.0,3.0,0,0,,,,,,0.0,0,6,Fall,0,0,0
2015,12,11,5,NK,251,N514NK,TPA,FLL,2136,2151.0,15.0,17.0,2208.0,61.0,59.0,36.0,197,2244.0,6.0,2237,2250.0,13.0,0,0,,,,,,0.0,0,21,Winter,0,0,0
2015,10,26,1,AA,566,N156UW,14747,14107,1125,1122.0,-3.0,21.0,1143.0,169.0,161.0,130.0,1107,1353.0,10.0,1414,1403.0,-11.0,0,0,,,,,,0.0,0,11,Fall,0,0,0
2015,11,24,2,WN,113,N8630B,RDU,HOU,535,539.0,4.0,13.0,552.0,190.0,174.0,153.0,1050,725.0,8.0,745,733.0,-12.0,0,0,,,,,,0.0,0,5,Fall,0,0,0
2015,3,15,7,WN,939,N901WN,PHX,ABQ,1735,1732.0,-3.0,8.0,1740.0,60.0,63.0,52.0,328,1932.0,3.0,1935,1935.0,0.0,0,0,,,,,,0.0,0,17,Spring,1,1,0
